measurement;ID;ID2;date;d18O;x;y;SE_permill;SE_percent;OH;site;Distance_um
9;78;BH-01893;25.06.2021;-6.2829556;3089;532;0.2;0.08;0.03504;GB;1020.236247
10;78;BH-01893;25.06.2021;-6.7291602;3058;556;0.22;0.22;0.03442;GB;981.0326192
11;78;BH-01893;25.06.2021;-5.0898433;3027;580;0.15;0.13;0.03173;GB;941.8290715
12;78;BH-01893;25.06.2021;-6.6030589;2996;604;0.13;0.14;0.03417;GB;902.6256145
13;78;BH-01893;25.06.2021;-7.1365644;2964;627;0.2;0.16;0.0369;GB;863.2334563
14;78;BH-01893;25.06.2021;-5.2838453;2933;651;0.16;0.25;0.03293;GB;824.0297325
15;78;BH-01893;25.06.2021;-4.6921392;2902;675;0.18;0.15;0.03496;GB;784.8260954
16;78;BH-01893;25.06.2021;-3.6445284;2871;699;0.17;0.22;0.03344;GB;745.6225587
17;78;BH-01893;25.06.2021;-5.254745;2840;723;0.2;0.19;0.03572;GB;706.419139
18;78;BH-01893;25.06.2021;-5.642749;2808;746;0.24;0.18;0.03714;GB;667.026986
19;78;BH-01893;25.06.2021;-7.3111662;2777;770;0.17;0.19;0.03901;GB;627.8232235
20;78;BH-01893;25.06.2021;-6.8358613;2746;794;0.12;0.2;0.03703;GB;588.6195715
21;78;BH-01893;25.06.2021;-7.1656647;2715;818;0.16;0.21;0.03613;GB;549.4160536
22;78;BH-01893;25.06.2021;-7.1171642;2684;842;0.18;0.17;0.03592;GB;510.2127007
23;78;BH-01893;25.06.2021;-6.9619626;2652;865;0.13;0.23;0.03545;GB;470.8205603
24;78;BH-01893;25.06.2021;-7.3402665;2621;889;0.17;0.19;0.03665;GB;431.6167281
25;78;BH-01893;25.06.2021;-7.776771;2590;913;0.18;0.16;0.04062;GB;392.4130477
26;78;BH-01893;25.06.2021;-8.2229756;2559;937;0.17;0.16;0.04169;GB;353.2095695
27;78;BH-01893;25.06.2021;-9.7652915;2528;961;0.16;0.12;0.05008;GB;314.0063694
28;78;BH-01893;25.06.2021;-9.5712895;2496;984;0.27;0.08;0.04406;GB;274.6142749
29;78;BH-01893;25.06.2021;-7.6215694;2465;1008;0.18;0.19;0.04075;GB;235.4102801
30;78;BH-01893;25.06.2021;-7.9901732;2434;1032;0.16;0.34;0.03945;GB;196.2065238
31;78;BH-01893;25.06.2021;-8.2326757;2403;1056;0.2;0.29;0.0381;GB;157.0031847
32;78;BH-01893;25.06.2021;-8.552779;2372;1080;0.14;0.12;0.041;GB;117.8006791
33;78;BH-01893;25.06.2021;-8.5721792;2340;1103;0.16;0.23;0.03839;GB;78.40918314
34;78;BH-01893;25.06.2021;-8.7758813;2309;1127;0.19;0.26;0.03825;GB;39.20459157
35;78;core;25.06.2021;-8.7855814;2278;1151;0.17;0.29;0.03825;GB;0
1;01;margin;18.06.2021;-5.4099466;2815;7040;0.14;0.206;0.0326;;1439.251542
2;01;BH-01758;18.06.2021;-5.6039486;2779;7024;0.17;0.19;0.0339;;1399.858921
3;01;BH-01758;18.06.2021;-3.7900299;2743;7008;0.14;0.247;0.0331;;1360.466464
4;01;BH-01758;18.06.2021;-6.7291602;2707;6993;0.14;0.166;0.0327;;1321.46888
5;01;BH-01758;18.06.2021;-6.8358613;2671;6977;0.12;0.181;0.0341;;1282.076441
6;01;BH-01758;18.06.2021;-4.4108363;2636;6962;0.15;0.231;0.0344;;1243.997588
7;01;BH-01758;18.06.2021;-6.1568543;2600;6947;0.16;0.221;0.0345;;1205
8;01;BH-01758;18.06.2021;-6.1859546;2564;6931;0.18;0.106;0.0357;;1165.607567
9;01;BH-01758;18.06.2021;-4.5951382;2529;6916;0.18;0.151;0.0349;;1127.528714
10;01;BH-01758;18.06.2021;-6.1471542;2493;6901;0.2;0.286;0.0353;;1088.53112
11;01;BH-01758;18.06.2021;-6.5933588;2457;6885;0.17;0.282;0.0369;;1049.138694
12;01;BH-01758;18.06.2021;-6.515758;2421;6870;0.22;0.223;0.0361;;1010.141079
13;01;BH-01758;18.06.2021;-4.4496367;2386;6855;0.16;0.286;0.0392;;972.0622408
14;01;BH-01758;18.06.2021;-6.3023558;2350;6839;0.16;0.137;0.0363;;932.6698237
15;01;BH-01758;18.06.2021;-6.3799566;2314;6824;0.18;0.354;0.038;;893.6721994
16;01;BH-01758;18.06.2021;-5.9046517;2279;6809;0.16;0.107;0.0396;;855.5933614
17;01;BH-01758;18.06.2021;-3.9161312;2243;6793;0.14;0.214;0.0395;;816.2009556
18;01;BH-01758;18.06.2021;-6.0598533;2207;6778;0.13;0.196;0.0415;;777.2033196
19;01;BH-01758;18.06.2021;-7.1074641;2171;6763;0.14;0.278;0.0439;;738.2059333
20;01;BH-01758;18.06.2021;-6.9619626;2136;6747;0.15;0.173;0.0427;;699.7320916
21;01;BH-01758;18.06.2021;-7.4275674;2100;6732;0.14;0.109;0.0444;;660.7344398
22;01;BH-01758;18.06.2021;-6.8261612;2064;6717;0.18;0.154;0.0397;;621.7370827
23;01;BH-01758;18.06.2021;-7.2626657;2029;6701;0.19;0.251;0.0419;;583.2632339
24;01;BH-01758;18.06.2021;-7.4469676;1993;6686;0.17;0.214;0.0442;;544.2655602
25;01;BH-01758;18.06.2021;-7.0104631;1957;6671;0.17;0.26;0.0418;;505.2682456
26;01;BH-01758;18.06.2021;-7.1171642;1922;6655;0.16;0.273;0.0427;;466.7943873
27;01;BH-01758;18.06.2021;-6.3702565;1886;6640;0.17;0.148;0.0431;;427.7966807
28;01;BH-01758;18.06.2021;-4.090733;1850;6624;0.17;0.181;0.0406;;388.4044284
29;01;BH-01758;18.06.2021;-5.6912495;1814;6609;0.19;0.197;0.0417;;349.4066399
30;01;BH-01758;18.06.2021;-6.3702565;1779;6594;0.16;0.245;0.0419;;311.3278015
31;01;BH-01758;18.06.2021;-7.0589636;1743;6578;0.18;0.174;0.0432;;271.9356542
32;01;BH-01758;18.06.2021;-7.1462645;1707;6563;0.21;0.253;0.0427;;232.9377599
33;01;BH-01758;18.06.2021;-7.7088703;1672;6548;0.18;0.206;0.0412;;194.8589233
34;01;BH-01758;18.06.2021;-8.5333788;1636;6532;0.17;0.187;0.0415;;155.4670383
35;01;BH-01758;18.06.2021;-7.6991702;1600;6517;0.16;0.328;0.038;;116.46888
36;01;BH-01758;18.06.2021;-8.5042785;1565;6502;0.2;0.184;0.039;;78.39005039
37;01;BH-01758;18.06.2021;-7.9610729;1529;6486;0.16;0.135;0.0395;;39
38;01;core;18.06.2021;-7.6894701;1493;6471;0.13;0.224;0.0366;;0
1;02;margin;16.06.2021;-5.5748483;3224;5530;0.12;0.035;0.0353;;2137.097564
2;02;BH-01713;16.06.2021;-5.545748;3250;5499;0.15;0.039;0.0395;;2096.641362
3;02;BH-01713;16.06.2021;-4.7891402;3276;5468;0.12;0.036;0.0356;;2056.185303
4;02;BH-01713;16.06.2021;-5.6039486;3302;5437;0.14;0.039;0.0389;;2015.729397
5;02;BH-01713;16.06.2021;-5.9046517;3328;5407;0.17;0.039;0.0392;;1976.030617
6;02;BH-01713;16.06.2021;-5.836751;3355;5376;0.13;0.033;0.0326;;1934.921445
7;02;BH-01713;16.06.2021;-5.060743;3381;5346;0.15;0.036;0.0357;;1895.222678
8;02;BH-01713;16.06.2021;-4.9346417;3408;5315;0.15;0.034;0.0343;;1854.113535
9;02;BH-01713;16.06.2021;-4.8764411;3434;5285;0.19;0.036;0.0357;;1814.414782
10;02;BH-01713;16.06.2021;-5.0995434;3460;5254;0.13;0.038;0.0384;;1773.95885
11;02;BH-01713;17.06.2021;-6.1180539;3487;5224;0.15;0.035;0.0355;;1733.606934
12;02;BH-01713;17.06.2021;-5.8076507;3513;5193;0.11;0.034;0.0343;;1693.150909
13;02;BH-01713;17.06.2021;-3.9161312;3539;5163;0.13;0.034;0.0342;;1653.452146
14;02;BH-01713;17.06.2021;-5.6524491;3566;5132;0.18;0.04;0.0398;;1612.343016
15;02;BH-01713;17.06.2021;-5.8464511;3592;5102;0.13;0.037;0.0367;;1572.64427
16;02;BH-01713;17.06.2021;-5.2450449;3618;5071;0.18;0.037;0.037;;1532.188304
17;02;BH-01713;17.06.2021;-3.79973;3645;5040;0.13;0.034;0.0339;;1491.079139
18;02;BH-01713;17.06.2021;-4.6339386;3671;5010;0.16;0.034;0.0339;;1451.380377
19;02;BH-01713;17.06.2021;-5.0413428;3697;4979;0.19;0.033;0.033;;1410.92452
20;02;BH-01713;17.06.2021;-5.73975;3724;4949;0.14;0.035;0.0352;;1370.572508
21;02;BH-01713;17.06.2021;-5.642749;3750;4918;0.18;0.035;0.0347;;1330.116536
22;02;BH-01713;17.06.2021;-6.4672575;3776;4888;0.16;0.037;0.037;;1290.417762
23;02;BH-01713;17.06.2021;-5.2159446;3803;4857;0.18;0.038;0.0378;;1249.308609
24;02;BH-01713;17.06.2021;-6.1471542;3829;4827;0.17;0.036;0.0356;;1209.609854
25;02;BH-01713;17.06.2021;-5.5166477;3855;4796;0.12;0.035;0.0353;;1169.153968
26;02;BH-01713;17.06.2021;-4.5660379;3881;4766;0.17;0.035;0.0345;;1129.455178
27;02;BH-01713;17.06.2021;-4.575738;3908;4735;0.15;0.035;0.0349;;1088.345993
28;02;BH-01713;17.06.2021;-3.4796267;3934;4705;0.15;0.035;0.0352;;1048.647224
29;02;BH-01713;17.06.2021;-4.284735;3961;4674;0.12;0.035;0.0354;;1007.538089
30;02;BH-01713;17.06.2021;-5.8173508;3987;4643;0.16;0.039;0.0389;;967.0822095
31;02;BH-01713;17.06.2021;-5.9046517;4013;4613;0.14;0.038;0.0384;;927.3834159
32;02;BH-01713;17.06.2021;-6.8843618;4040;4582;0.19;0.039;0.0393;;886.2742239
33;02;BH-01713;17.06.2021;-6.7194601;4066;4552;0.15;0.038;0.0375;;846.5754544
34;02;BH-01713;17.06.2021;-5.4390469;4092;4521;0.16;0.036;0.0357;;806.1197182
35;02;BH-01713;17.06.2021;-4.478737;4119;4491;0.15;0.035;0.0353;;765.7675888
36;02;BH-01713;17.06.2021;-5.0898433;4145;4460;0.17;0.036;0.036;;725.3116572
37;02;BH-01713;17.06.2021;-4.6145384;4171;4430;0.14;0.036;0.0364;;685.6128645
38;02;BH-01713;17.06.2021;-4.3720359;4198;4399;0.17;0.038;0.038;;644.503685
39;02;BH-01713;17.06.2021;-5.5845484;4224;4369;0.14;0.039;0.039;;604.8049272
40;02;BH-01713;17.06.2021;-5.0316427;4250;4338;0.13;0.036;0.0357;;564.3491827
41;02;BH-01713;17.06.2021;-6.3605564;4277;4308;0.1;0.037;0.0371;;523.9971374
42;02;BH-01713;17.06.2021;-6.5351582;4303;4277;0.16;0.037;0.0367;;483.5411048
43;02;BH-01713;17.06.2021;-5.6621492;4329;4246;0.13;0.039;0.039;;443.0857705
44;02;BH-01713;17.06.2021;-6.7679606;4356;4216;0.22;0.04;0.0396;;402.7331623
45;02;BH-01713;17.06.2021;-5.6621492;4382;4185;0.18;0.036;0.0356;;362.2775179
46;02;BH-01713;17.06.2021;-5.9531522;4408;4155;0.16;0.036;0.0363;;322.5786726
47;02;BH-01713;17.06.2021;NA;4435;4124;0.25;0.056;0.0559;;281.4693589
48;02;BH-01713;17.06.2021;-5.9434521;4461;4094;0.18;0.035;0.0349;;241.7705524
49;02;BH-01713;17.06.2021;-6.0210529;4487;4063;0.14;0.037;0.0368;;201.3156725
50;02;BH-01713;17.06.2021;-5.9240519;4514;4033;0.17;0.037;0.0369;;160.9627286
51;02;BH-01713;17.06.2021;-5.5069476;4540;4002;0.12;0.037;0.0367;;120.5072612
52;02;BH-01713;17.06.2021;-6.0404531;4566;3972;0.16;0.036;0.036;;80.8084154
53;02;BH-01713;17.06.2021;-6.3023558;4593;3941;0.16;0.036;0.0361;;39.69886648
54;02;core;17.06.2021;-5.6718493;4619;3911;0.17;0.037;0.037;;0
1;03;margin;16.06.2021;-4.4496367;2452;4612;0.14;0.035;0.0353;;1310.920669
2;03;BH-01719;16.06.2021;-4.7018393;2414;4626;0.14;0.032;0.0324;;1270.428668
3;03;BH-01719;16.06.2021;-4.9249416;2376;4640;0.18;0.034;0.0345;;1229.93699
4;03;BH-01719;16.06.2021;-6.3799566;2340;4654;0.13;0.037;0.0373;;1191.310623
5;03;BH-01719;16.06.2021;-6.3799566;2302;4668;0.16;0.039;0.039;;1150.819273
6;03;BH-01719;16.06.2021;-5.8173508;2266;4683;0.17;0.035;0.0353;;1111.831822
7;03;BH-01719;16.06.2021;-6.0113528;2228;4697;0.16;0.035;0.0354;;1071.340282
8;03;BH-01719;16.06.2021;-5.8464511;2192;4711;0.15;0.036;0.0357;;1032.7139
9;03;BH-01719;16.06.2021;-6.8358613;2154;4726;0.15;0.046;0.0459;;991.8613814
10;03;BH-01719;16.06.2021;-5.8464511;2118;4740;0.17;0.042;0.0423;;953.2350182
11;03;BH-01719;16.06.2021;-5.8270509;2080;4754;0.14;0.039;0.0386;;912.7436661
12;03;BH-01719;16.06.2021;-4.2944351;2044;4769;0.14;0.034;0.0339;;873.7562589
13;03;BH-01719;16.06.2021;-4.7794401;2006;4783;0.13;0.034;0.0341;;833.2646638
14;03;BH-01719;16.06.2021;-4.3235354;1970;4797;0.17;0.035;0.0354;;794.6382825
15;03;BH-01719;16.06.2021;-4.6630389;1932;4812;0.16;0.037;0.0369;;753.7857786
16;03;BH-01719;16.06.2021;-4.575738;1896;4826;0.11;0.036;0.0361;;715.1594228
17;03;BH-01719;16.06.2021;-5.4293468;1858;4840;0.15;0.037;0.0371;;674.6680665
18;03;BH-01719;16.06.2021;-6.4575574;1822;4855;0.14;0.041;0.0412;;635.6807375
19;03;BH-01719;16.06.2021;-6.70976;1784;4869;0.17;0.039;0.0392;;595.1890456
20;03;BH-01719;16.06.2021;-6.806761;1748;4883;0.15;0.036;0.0361;;556.5626649
21;03;BH-01719;16.06.2021;-7.0395634;1710;4898;0.13;0.034;0.0342;;515.7101899
22;03;BH-01719;16.06.2021;-6.2829556;1674;4912;0.13;0.037;0.0367;;477.0838501
23;03;BH-01719;16.06.2021;-6.1762545;1636;4926;0.09;0.036;0.036;;436.5924873
24;03;BH-01719;16.06.2021;-7.3111662;1600;4940;0.15;0.036;0.036;;397.966079
25;03;BH-01719;16.06.2021;-7.8058713;1562;4955;0.16;0.037;0.0366;;357.1134274
26;03;BH-01719;16.06.2021;-6.5836587;1526;4969;0.13;0.037;0.037;;318.4870484
27;03;BH-01719;16.06.2021;-6.5060579;1488;4983;0.16;0.034;0.034;;277.9964029
28;03;BH-01719;16.06.2021;-6.2732555;1452;4998;0.16;0.035;0.0346;;239.0083681
29;03;BH-01719;16.06.2021;-6.321756;1414;5012;0.15;0.037;0.0369;;198.5170018
30;03;BH-01719;16.06.2021;-5.8949516;1378;5026;0.16;0.034;0.0342;;159.8905876
31;03;BH-01719;16.06.2021;-5.642749;1340;5041;0.16;0.037;0.0374;;119.0378091
32;03;BH-01719;16.06.2021;-6.7291602;1303;5055;0.15;0.038;0.0385;;79.47955712
33;03;BH-01719;16.06.2021;-5.7591502;1266;5069;0.16;0.036;0.0363;;39.92492956
34;03;core;16.06.2021;-6.0598533;1229;5084;0.14;0.037;0.0373;;0
1;04;margin;11.06.2021;-3.8482305;-2381;2938;0.11;0.207;0.0341;WRB;1521.874174
2;04;BH-00670;11.06.2021;-4.1683338;-2341;2931;0.13;0.282;0.0356;WRB;1481.278502
3;04;BH-00670;11.06.2021;-4.5951382;-2301;2924;0.12;0.08;0.0335;WRB;1440.683518
4;04;BH-00670;11.06.2021;-4.3914361;-2261;2918;0.13;0.223;0.032;WRB;1400.236052
5;04;BH-00670;11.06.2021;-4.6242385;-2221;2912;0.12;0.159;0.0342;WRB;1359.788587
6;04;BH-00670;11.06.2021;-4.3526357;-2181;2906;0.12;0.177;0.0371;WRB;1319.341123
7;04;BH-00670;11.06.2021;-3.2371242;-2141;2900;0.16;0.086;0.0352;WRB;1278.893663
8;04;BH-00670;11.06.2021;-4.8279406;-2101;2894;0.14;0.071;0.0345;WRB;1238.446204
9;04;BH-00670;11.06.2021;-6.7485604;-2061;2888;0.15;0.151;0.0376;WRB;1197.998748
10;04;BH-00670;11.06.2021;-4.76974;-2021;2882;0.12;0.188;0.0411;WRB;1157.551295
11;04;BH-00670;11.06.2021;-5.642749;-1981;2876;0.18;0.078;0.0392;WRB;1117.103845
12;04;BH-00670;11.06.2021;-6.1762545;-1941;2869;0.12;0.103;0.0397;WRB;1076.510102
13;04;BH-00670;11.06.2021;-5.3129456;-1901;2863;0.14;0.167;0.0401;WRB;1036.062739
14;04;BH-00670;11.06.2021;-5.3711462;-1860;2857;0.14;0.04;0.0407;WRB;994.6260604
15;04;BH-00670;11.06.2021;-3.8288303;-1819;2851;0.13;0.221;0.0395;WRB;953.1893831
16;04;BH-00670;11.06.2021;-4.478737;-1778;2845;0.15;0.194;0.0409;WRB;911.7527077
17;04;BH-00670;11.06.2021;-5.1189436;-1737;2839;0.12;0.229;0.0418;WRB;870.3160346
18;04;BH-00670;11.06.2021;-5.1771442;-1696;2833;0.14;0.146;0.0377;WRB;828.879364
19;04;BH-00670;11.06.2021;-5.6330489;-1655;2827;0.13;0.117;0.0383;WRB;787.4426963
20;04;BH-00670;11.06.2021;-4.6824391;-1614;2821;0.14;0.147;0.0412;WRB;746.0060321
21;04;BH-00670;11.06.2021;-6.9134621;-1573;2815;0.15;0.065;0.0479;WRB;704.569372
22;04;BH-00670;11.06.2021;-5.3323458;-1532;2809;0.11;0.117;0.0413;WRB;663.1327167
23;04;BH-00670;11.06.2021;-4.4884371;-1491;2802;0.1;0.047;0.0434;WRB;621.5504807
24;04;BH-00670;11.06.2021;-4.8861412;-1450;2796;0.15;0.146;0.0459;WRB;580.1137819
25;04;BH-00670;11.06.2021;-5.0219426;-1409;2790;0.14;0.09;0.0451;WRB;538.6770832
26;04;BH-00670;11.06.2021;-6.7291602;-1368;2784;0.16;0.097;0.0509;WRB;497.2403845
27;04;BH-00670;11.06.2021;-7.1365644;-1327;2778;0.16;0.091;0.051;WRB;455.8036858
28;04;BH-00670;11.06.2021;-5.1965444;-1286;2772;0.12;0.11;0.0447;WRB;414.3669871
29;04;BH-00670;11.06.2021;NA;-1245;2766;0.26;0.059;0.0444;WRB;372.9302884
30;04;BH-00670;11.06.2021;-6.4478573;-1204;2760;0.12;0.158;0.041;WRB;331.4935897
31;04;BH-00670;11.06.2021;-7.1365644;-1163;2754;0.13;0.177;0.0449;WRB;290.056891
32;04;BH-00670;11.06.2021;-6.5060579;-1122;2748;0.14;0.126;0.036;WRB;248.6201923
33;04;BH-00670;11.06.2021;-7.3693668;-1081;2741;0.17;0.418;0.0509;WRB;207.0410587
34;04;BH-00670;11.06.2021;-5.5263478;-1040;2736;0.12;0.102;0.0391;WRB;165.7467948
35;04;BH-00670;11.06.2021;-5.6524491;-999;2729;0.12;0.088;0.0387;WRB;124.1692393
36;04;BH-00670;11.06.2021;-6.2150549;-958;2724;0.17;0.115;0.0426;WRB;82.87339742
37;04;BH-00670;11.06.2021;-6.7485604;-917;2717;0.19;0.042;0.0443;WRB;41.30375286
38;04;core;11.06.2021;-6.0016527;-876;2712;0.13;0.149;0.0399;WRB;0
1;08;margin;12.06.2021;-4.284735;-1635;-2009;0.16;0.213;0.033;WRB;1036.872702
2;08;BH-01789;12.06.2021;-5.2935454;-1675;-2002;0.18;0.123;0.0304;WRB;996.2810848
3;08;BH-01789;12.06.2021;-6.1471542;-1715;-1994;0.15;0.086;0.032;WRB;955.4894034
4;08;BH-01789;12.06.2021;-6.6321592;-1754;-1986;0.15;0.258;0.0315;WRB;915.6773449
5;08;BH-01789;12.06.2021;-7.4081672;-1793;-1978;0.14;0.112;0.0337;WRB;875.8652864
6;08;BH-01789;12.06.2021;-7.0589636;-1832;-1970;0.16;0.205;0.0344;WRB;836.053228
7;08;BH-01789;12.06.2021;-6.5060579;-1871;-1962;0.15;0.181;0.0368;WRB;796.2411695
8;08;BH-01789;12.06.2021;-6.1762545;-1910;-1954;0.15;0.09;0.0388;WRB;756.429111
9;08;BH-01789;12.06.2021;-3.9840319;-1949;-1946;0.14;0.151;0.0355;WRB;716.6170525
10;08;BH-01789;12.06.2021;-4.7794401;-1988;-1938;0.13;0.133;0.0339;WRB;676.8049941
11;08;BH-01789;12.06.2021;-5.5845484;-2027;-1930;0.13;0.057;0.0345;WRB;636.9929356
12;08;BH-01789;12.06.2021;-6.8746617;-2066;-1922;0.13;0.253;0.0337;WRB;597.1808771
13;08;BH-01789;12.06.2021;-7.485768;-2105;-1914;0.18;0.151;0.034;WRB;557.3688186
14;08;BH-01789;12.06.2021;-6.9619626;-2144;-1906;0.16;0.182;0.0346;WRB;517.5567602
15;08;BH-01789;12.06.2021;-8.1938753;-2183;-1898;0.14;0.091;0.0392;WRB;477.7447017
16;08;BH-01789;12.06.2021;-7.7573708;-2222;-1890;0.14;0.045;0.0353;WRB;437.9326432
17;08;BH-01789;12.06.2021;-8.2229756;-2261;-1882;0.15;0.088;0.0349;WRB;398.1205847
18;08;BH-01789;12.06.2021;-8.3684771;-2300;-1874;0.13;0.131;0.0354;WRB;358.3085263
19;08;BH-01789;12.06.2021;-6.7000599;-2339;-1866;0.18;0.064;0.0363;WRB;318.4964678
20;08;BH-01789;12.06.2021;-5.933752;-2378;-1858;0.16;0.126;0.038;WRB;278.6844093
21;08;BH-01789;12.06.2021;-6.3993568;-2417;-1850;0.13;0.16;0.0343;WRB;238.8723508
22;08;BH-01789;12.06.2021;-7.1074641;-2456;-1842;0.14;0.181;0.0367;WRB;199.0602924
23;08;BH-01789;12.06.2021;-6.7970609;-2495;-1834;0.15;0.212;0.0376;WRB;159.2482339
24;08;BH-01789;12.06.2021;-6.6612595;-2534;-1826;0.13;0.127;0.0342;WRB;119.4361754
25;08;BH-01789;12.06.2021;-7.7670709;-2573;-1818;0.15;0.159;0.0362;WRB;79.62411695
26;08;BH-01789;12.06.2021;-8.2908763;-2612;-1810;0.11;0.129;0.0368;WRB;39.81205847
27;08;core;12.06.2021;-8.2326757;-2651;-1802;0.15;0.18;0.0393;WRB;0
1;09;margin;17.06.2021;-6.3702565;-7699;-1364;0.25;0.366;0.0494;;1016.276537
2;09;BH-00732;17.06.2021;-4.9928423;-7668;-1390;0.12;0.293;0.0364;;975.8201679
3;09;BH-00732;17.06.2021;-5.060743;-7637;-1416;0.15;0.206;0.0352;;935.3641002
4;09;BH-00732;17.06.2021;-5.7882505;-7606;-1442;0.16;0.077;0.0357;;894.9083752
5;09;BH-00732;17.06.2021;-7.3596667;-7575;-1468;0.16;0.535;0.0378;;854.4530414
6;09;BH-00732;17.06.2021;-6.6806597;-7544;-1494;0.17;0.262;0.0382;;813.9981572
7;09;BH-00732;17.06.2021;-6.4284571;-7513;-1520;0.11;0.217;0.0366;;773.5437932
8;09;BH-00732;17.06.2021;-5.9919526;-7482;-1546;0.16;0.207;0.037;;733.0900354
9;09;BH-00732;17.06.2021;-4.9346417;-7451;-1572;0.15;0.164;0.037;;692.6369901
10;09;BH-00732;17.06.2021;-3.5572275;-7420;-1598;0.15;0.169;0.0337;;652.1847898
11;09;BH-00732;17.06.2021;-5.0413428;-7389;-1624;0.15;0.126;0.0356;;611.7336022
12;09;BH-00732;17.06.2021;-5.0898433;-7358;-1650;0.16;0.291;0.0351;;571.2836423
13;09;BH-00732;17.06.2021;-6.2538553;-7327;-1676;0.14;0.229;0.0357;;530.835191
14;09;BH-00732;17.06.2021;-5.933752;-7296;-1702;0.2;0.227;0.0341;;490.3886214
15;09;BH-00732;17.06.2021;-6.4575574;-7264;-1728;0.16;0.253;0.0353;;449.1603277
16;09;BH-00732;17.06.2021;-7.6506697;-7232;-1754;0.15;0.256;0.0369;;407.9325925
17;09;BH-00732;17.06.2021;-8.0968743;-7200;-1780;0.09;0.138;0.0378;;366.705604
18;09;BH-00732;17.06.2021;-7.7088703;-7168;-1806;0.18;0.206;0.0361;;325.4796461
19;09;BH-00732;17.06.2021;-7.5439686;-7136;-1832;0.15;0.209;0.0372;;284.2551671
20;09;BH-00732;17.06.2021;-7.7476707;-7104;-1857;0.21;0.206;0.0376;;243.6472861
21;09;BH-00732;17.06.2021;-8.164775;-7072;-1882;0.14;0.125;0.0406;;203.039405
22;09;BH-00732;17.06.2021;-7.3790669;-7040;-1907;0.18;0.204;0.0382;;162.431524
23;09;BH-00732;17.06.2021;-7.6603698;-7008;-1932;0.17;0.1;0.0397;;121.823643
24;09;BH-00732;17.06.2021;-7.1074641;-6976;-1957;0.17;0.173;0.0379;;81.21576202
25;09;BH-00732;17.06.2021;-8.164775;-6944;-1982;0.14;0.185;0.0391;;40.60788101
26;09;core;17.06.2021;-8.261776;-6912;-2007;0.17;0.225;0.0391;;0
1;10;margin;18.06.2021;-4.2265344;-2780;-6704;0.15;0.375;0.0301;;1823.755466
2;10;BH-01731;18.06.2021;-5.6039486;-2791;-6666;0.18;0.494;0.0297;;1784.200942
3;10;BH-01731;18.06.2021;-5.9919526;-2802;-6628;0.2;0.09;0.0317;;1744.646669
4;10;BH-01731;18.06.2021;-3.0916227;-2813;-6590;0.17;0.185;0.031;;1705.092666
5;10;BH-01731;18.06.2021;-6.4769576;-2824;-6552;0.19;0.274;0.0304;;1665.538952
6;10;BH-01731;18.06.2021;-4.1974341;-2835;-6514;0.17;0.177;0.032;;1625.985547
7;10;BH-01731;18.06.2021;-5.8076507;-2846;-6476;0.19;0.101;0.0321;;1586.432476
8;10;BH-01731;18.06.2021;-5.9822525;-2857;-6438;0.13;0.121;0.0323;;1546.879763
9;10;BH-01731;18.06.2021;-6.0695534;-2868;-6400;0.16;0.265;0.0353;;1507.327436
10;10;BH-01731;18.06.2021;-5.2159446;-2879;-6362;0.13;0.162;0.0328;;1467.775528
11;10;BH-01731;18.06.2021;-5.1383438;-2890;-6324;0.15;0.263;0.0373;;1428.224072
12;10;BH-01731;18.06.2021;-5.836751;-2901;-6286;0.18;0.132;0.0337;;1388.673108
13;10;BH-01731;18.06.2021;-5.7203498;-2912;-6248;0.17;0.113;0.0374;;1349.122678
14;10;BH-01731;18.06.2021;-6.6224591;-2923;-6210;0.13;0.109;0.0374;;1309.572831
15;10;BH-01731;18.06.2021;-4.3041352;-2934;-6172;0.15;0.159;0.0373;;1270.023622
16;10;BH-01731;18.06.2021;-5.7785504;-2945;-6134;0.17;0.16;0.036;;1230.475111
17;10;BH-01731;18.06.2021;-6.1568543;-2956;-6096;0.16;0.132;0.0379;;1190.92737
18;10;BH-01731;18.06.2021;-5.3323458;-2967;-6058;0.16;0.13;0.0376;;1151.380476
19;10;BH-01731;18.06.2021;-4.8570409;-2978;-6020;0.15;0.234;0.0368;;1111.83452
20;10;BH-01731;18.06.2021;-5.4972475;-2988;-5982;0.18;0.175;0.0324;;1072.540908
21;10;BH-01731;18.06.2021;-6.4575574;-2998;-5944;0.16;0.082;0.0347;;1033.247308
22;10;BH-01731;18.06.2021;-5.6718493;-3008;-5906;0.2;0.213;0.0361;;993.9537213
23;10;BH-01731;18.06.2021;-4.8764411;-3018;-5868;0.17;0.195;0.0351;;954.660149
24;10;BH-01731;18.06.2021;-5.5554481;-3028;-5830;0.14;0.238;0.0346;;915.3665932
25;10;BH-01731;18.06.2021;NA;-3038;-5792;0.29;0.512;0.0349;;876.0730563
26;10;BH-01731;18.06.2021;NA;-3048;-5754;0.3;0.339;0.0429;;836.7795409
27;10;BH-01731;18.06.2021;-4.8182405;-3058;-5716;0.18;0.263;0.0386;;797.48605
28;10;BH-01731;18.06.2021;-6.0210529;-3068;-5678;0.15;0.082;0.0357;;758.1925877
29;10;BH-01731;18.06.2021;-5.7688503;-3078;-5640;0.16;0.302;0.0369;;718.8991584
30;10;BH-01731;18.06.2021;-5.5360479;-3088;-5602;0.17;0.215;0.0383;;679.6057681
