Sample	Quality	Age	Cohort	Piscivorous	I	Year	Increment	X	Y
170	2	3	2017	814.0	3	2020	164.6	2067	207
170	2	3	2017	814.0	edge		146.6	2086	61
171	2	4	2016	973.2	Piscivorous			1636	1872
171	2	4	2016	973.2	1	2017	1172.9	1536	703
171	2	4	2016	973.2	2	2018	169.3	1522	535
171	2	4	2016	973.2	3	2019	243.1	1501	292
171	2	4	2016	973.2	4	2020	146.4	1489	147
171	2	4	2016	973.2	edge		54.8	1484	92
172	3	8	2012	398.4	Piscivorous			1652	2099
172	3	8	2012	398.4	1	2013	721.4	1653	1377
172	3	8	2012	398.4	2	2014	196.8	1654	1180
172	3	8	2012	398.4	3	2015	307.4	1654	873
172	3	8	2012	398.4	4	2016	184.5	1655	689
172	3	8	2012	398.4	5	2017	204.9	1655	484
172	3	8	2012	398.4	6	2018	139.2	1655	344
172	3	8	2012	398.4	7	2019	180.5	1656	164
172	3	8	2012	398.4	8	2020	94.2	1656	70
172	3	8	2012	398.4	edge		53.2	1656	16
173	2	4	2016	505.5	Piscivorous			1652	1689
173	2	4	2016	505.5	1	2017	682.7	1543	1015
173	2	4	2016	505.5	2	2018	143.6	1520	873
173	2	4	2016	505.5	3	2019	314.6	1470	562
173	2	4	2016	505.5	4	2020	208.2	1437	357
173	2	4	2016	505.5	edge		141.5	1414	217
174	2	2	2018	829.2	Piscivorous			1697	1943
174	2	2	2018	829.2	1	2019	1061.4	1848	892
174	2	2	2018	829.2	2	2020	695.0	1947	204
174	2	2	2018	829.2	edge		173.4	1972	33
175	1	9	2011	395.2	Piscivorous			1890	2217
175	1	9	2011	395.2	1	2012	737.8	1888	1480
175	1	9	2011	395.2	2	2013	170.7	1888	1309
175	1	9	2011	395.2	3	2014	231.0	1887	1078
175	1	9	2011	395.2	4	2015	156.0	1887	922
175	1	9	2011	395.2	5	2016	146.0	1887	776
175	1	9	2011	395.2	6	2017	236.0	1886	540
175	1	9	2011	395.2	7	2018	196.0	1886	344
175	1	9	2011	395.2	8	2019	148.0	1886	196
175	1	9	2011	395.2	9	2020	108.0	1886	88
175	1	9	2011	395.2	edge		59.3	1885	29
176	2	1	2019	1005.1	Piscivorous			1414	1885
176	2	1	2019	1005.1	1	2020	1524.9	1447	361
176	2	1	2019	1005.1	edge		188.9	1451	172
177	2	8	2012	267.0	Piscivorous			1596	1908
177	2	8	2012	267.0	1	2013	639.5	1728	1282
177	2	8	2012	267.0	2	2014	180.5	1765	1106
177	2	8	2012	267.0	3	2015	175.7	1801	934
177	2	8	2012	267.0	4	2016	214.9	1845	723
177	2	8	2012	267.0	5	2017	211.9	1889	516
177	2	8	2012	267.0	6	2018	183.8	1926	336
177	2	8	2012	267.0	7	2019	96.4	1946	242
177	2	8	2012	267.0	8	2020	81.8	1963	162
177	2	8	2012	267.0	edge		63.0	1976	100
178	2	0	2020	1063.0	Piscivorous			1716	1880
178	2	0	2020	1063.0	edge		1739.4	1556	148
179	2	6	2014	426.5	Piscivorous			1615	1873
179	2	6	2014	426.5	1	2015	816.7	1570	1058
179	2	6	2014	426.5	2	2016	216.2	1558	842
179	2	6	2014	426.5	3	2017	240.6	1545	602
179	2	6	2014	426.5	4	2018	210.3	1534	392
179	2	6	2014	426.5	5	2019	86.4	1529	305
179	2	6	2014	426.5	6	2020	84.7	1524	221
179	2	6	2014	426.5	edge		65.2	1521	156
18	2	4	2016	747.2	Piscivorous			1713	1800
18	2	4	2016	747.2	1	2017	1036.1	1905	782
18	2	4	2016	747.2	2	2018	276.6	1957	510
18	2	4	2016	747.2	3	2019	158.9	1986	354
18	2	4	2016	747.2	4	2020	134.2	2011	222
18	2	4	2016	747.2	edge		58.2	2022	165
180	1	5	2015	525.2	Piscivorous			1771	1689
180	1	5	2015	525.2	1	2016	760.5	1649	938
180	1	5	2015	525.2	2	2017	234.8	1612	706
180	1	5	2015	525.2	3	2018	180.2	1583	528
180	1	5	2015	525.2	4	2019	131.8	1562	398
180	1	5	2015	525.2	5	2020	110.5	1544	289
180	1	5	2015	525.2	edge		68.7	1533	221
181	2	4	2016	763.8	Piscivorous			1738	1980
181	2	4	2016	763.8	1	2017	1077.6	1484	933
181	2	4	2016	763.8	2	2018	356.0	1400	587
181	2	4	2016	763.8	3	2019	331.0	1322	265
181	2	4	2016	763.8	4	2020	156.1	1285	113
181	2	4	2016	763.8	edge		95.5	1262	20
182	2	2	2018	812.1	Piscivorous			2119	1898
182	2	2	2018	812.1	1	2019	1669.6	1432	376
182	2	2	2018	812.1	2	2020	170.0	1362	221
182	2	2	2018	812.1	edge		161.8	1295	74
183	2	5	2015	668.4	Piscivorous			1593	1836
183	2	5	2015	668.4	1	2016	885.7	1558	951
183	2	5	2015	668.4	2	2017	222.1	1549	729
183	2	5	2015	668.4	3	2018	210.0	1541	519
183	2	5	2015	668.4	4	2019	141.6	1535	378
183	2	5	2015	668.4	5	2020	80.7	1532	297
183	2	5	2015	668.4	edge		123.3	1527	174
184	2	6	2014	385.5	Piscivorous			1816	1894
184	2	6	2014	385.5	1	2015	542.0	1635	1383
184	2	6	2014	385.5	2	2016	219.6	1562	1176
184	2	6	2014	385.5	3	2017	100.2	1529	1081
184	2	6	2014	385.5	4	2018	320.9	1422	779
184	2	6	2014	385.5	5	2019	143.6	1374	643
184	2	6	2014	385.5	6	2020	307.1	1271	354
184	2	6	2014	385.5	edge		162.1	1217	201
185	2	6	2014	313.2	Piscivorous			1832	1717
185	2	6	2014	313.2	1	2015	451.0	1812	1267
185	2	6	2014	313.2	2	2016	257.0	1801	1010
185	2	6	2014	313.2	3	2017	345.2	1786	665
185	2	6	2014	313.2	4	2018	177.6	1778	488
185	2	6	2014	313.2	5	2019	110.3	1773	378
185	2	6	2014	313.2	6	2020	77.9	1770	300
185	2	6	2014	313.2	edge		74.5	1767	225
186	1	4	2016	529.5	Piscivorous			1902	1611
186	1	4	2016	529.5	1	2017	731.7	1810	885
186	1	4	2016	529.5	2	2018	226.1	1782	661
186	1	4	2016	529.5	3	2019	188.3	1758	474
186	1	4	2016	529.5	4	2020	172.5	1736	303
186	1	4	2016	529.5	edge		86.2	1726	217
187	1	5	2015	593.7	Piscivorous			1676	1804
187	1	5	2015	593.7	1	2016	983.8	1546	828
187	1	5	2015	593.7	2	2017	181.5	1522	649
187	1	5	2015	593.7	3	2018	180.1	1498	470
187	1	5	2015	593.7	4	2019	130.7	1480	341
187	1	5	2015	593.7	5	2020	150.1	1460	192
187	1	5	2015	593.7	edge		69.4	1451	123
188	2	3	2017	973.4	Piscivorous			1765	1850
188	2	3	2017	973.4	1	2018	1171.7	1814	679
188	2	3	2017	973.4	2	2019	351.7	1828	328
188	2	3	2017	973.4	3	2020	139.1	1834	189
188	2	3	2017	973.4	edge		123.0	1839	66
189	2	3	2017	470.1	Piscivorous			1826	1759
189	2	3	2017	470.1	1	2018	766.1	1873	994
189	2	3	2017	470.1	2	2019	170.1	1884	825
189	2	3	2017	470.1	3	2020	222.0	1897	603
189	2	3	2017	470.1	edge		447.8	1925	156
19	2	4	2016	491.9	Piscivorous			1660	1795
19	2	4	2016	491.9	1	2017	779.4	1695	1017
19	2	4	2016	491.9	2	2018	310.3	1710	707
19	2	4	2016	491.9	3	2019	309.8	1724	397
19	2	4	2016	491.9	4	2020	196.8	1733	201
19	2	4	2016	491.9	edge		28.5	1734	172
190	1	1	2019	750.2	Piscivorous			1720	1710
190	1	1	2019	750.2	1	2020	1447.9	1541	273
190	1	1	2019	750.2	edge		254.1	1510	21
191	2	3	2017	569.0	Piscivorous			1652	1947
191	2	3	2017	569.0	1	2018	744.3	1697	1204
191	2	3	2017	569.0	2	2019	263.9	1713	941
191	2	3	2017	569.0	3	2020	439.0	1740	502
191	2	3	2017	569.0	edge		441.8	1767	61
192	2	6	2014	474.9	Piscivorous			1344	1796
192	2	6	2014	474.9	1	2015	666.3	1365	1130
192	2	6	2014	474.9	2	2016	227.6	1373	902
192	2	6	2014	474.9	3	2017	180.5	1378	722
192	2	6	2014	474.9	4	2018	239.6	1386	483
192	2	6	2014	474.9	5	2019	204.2	1393	278
192	2	6	2014	474.9	6	2020	147.3	1397	131
192	2	6	2014	474.9	edge		83.3	1400	48
193	1	9	2011	270.1	Piscivorous			1550	1809
193	1	9	2011	270.1	1	2012	416.5	1528	1393
193	1	9	2011	270.1	2	2013	125.8	1522	1267
193	1	9	2011	270.1	3	2014	121.9	1515	1146
193	1	9	2011	270.1	4	2015	191.7	1505	954
193	1	9	2011	270.1	5	2016	136.4	1498	818
193	1	9	2011	270.1	6	2017	192.6	1488	626
193	1	9	2011	270.1	7	2018	126.0	1482	500
193	1	9	2011	270.1	8	2019	137.6	1474	362
193	1	9	2011	270.1	9	2020	111.6	1469	251
193	1	9	2011	270.1	edge		86.9	1464	164
194	2	4	2016	313.7	Piscivorous			1573	1821
194	2	4	2016	313.7	1	2017	543.0	1566	1278
194	2	4	2016	313.7	2	2018	192.0	1564	1086
194	2	4	2016	313.7	3	2019	362.1	1559	724
194	2	4	2016	313.7	4	2020	372.1	1555	352
194	2	4	2016	313.7	edge		211.0	1552	141
195	1	4	2016	272.0	Piscivorous			1496	1693
195	1	4	2016	272.0	1	2017	408.4	1433	1289
195	1	4	2016	272.0	2	2018	346.2	1380	947
195	1	4	2016	272.0	3	2019	424.0	1314	528
195	1	4	2016	272.0	4	2020	185.6	1286	345
195	1	4	2016	272.0	edge		141.7	1264	205
196	2	8	2012	468.2	Piscivorous			1508	1791
196	2	8	2012	468.2	1	2013	661.5	1490	1130
196	2	8	2012	468.2	2	2014	104.6	1487	1025
196	2	8	2012	468.2	3	2015	251.7	1481	774
196	2	8	2012	468.2	4	2016	98.6	1478	675
196	2	8	2012	468.2	5	2017	147.6	1474	528
196	2	8	2012	468.2	6	2018	152.5	1470	375
196	2	8	2012	468.2	7	2019	123.2	1466	252
196	2	8	2012	468.2	8	2020	126.1	1463	126
196	2	8	2012	468.2	edge		102.0	1460	24
197	1	8	2012	366.1	Piscivorous			1917	1845
197	1	8	2012	366.1	1	2013	574.3	1880	1272
197	1	8	2012	366.1	2	2014	261.2	1863	1011
197	1	8	2012	366.1	3	2015	191.3	1851	820
197	1	8	2012	366.1	4	2016	173.3	1839	647
197	1	8	2012	366.1	5	2017	132.8	1831	515
197	1	8	2012	366.1	6	2018	173.7	1820	341
197	1	8	2012	366.1	7	2019	98.6	1813	243
197	1	8	2012	366.1	8	2020	96.4	1807	147
197	1	8	2012	366.1	edge		63.0	1803	84
198	2	10	2010	349.2	Piscivorous			1378	1830
198	2	10	2010	349.2	1	2011	552.4	1460	1284
198	2	10	2010	349.2	2	2012	200.3	1489	1086
198	2	10	2010	349.2	3	2013	125.2	1508	962
198	2	10	2010	349.2	4	2014	170.1	1533	794
198	2	10	2010	349.2	5	2015	197.2	1562	599
198	2	10	2010	349.2	6	2016	93.4	1576	506
198	2	10	2010	349.2	7	2017	97.2	1590	410
198	2	10	2010	349.2	8	2018	105.2	1606	306
198	2	10	2010	349.2	9	2019	69.6	1616	237
198	2	10	2010	349.2	10	2020	59.5	1625	178
198	2	10	2010	349.2	edge		74.2	1636	105
199	3	2	2018	619.1	Piscivorous			1853	1779
199	3	2	2018	619.1	1	2019	975.5	1850	803
199	3	2	2018	619.1	2	2020	389.4	1849	414
199	3	2	2018	619.1	edge		200.8	1849	213
2	3	4	2016	523.3	Piscivorous			1840	1726
2	3	4	2016	523.3	1	2017	805.2	1866	921
2	3	4	2016	523.3	2	2018	266.7	1874	654
2	3	4	2016	523.3	3	2019	203.4	1881	451
2	3	4	2016	523.3	4	2020	185.3	1887	266
2	3	4	2016	523.3	edge		216.7	1894	49
20	2	9	2011	432.5	Piscivorous			1771	1996
20	2	9	2011	432.5	1	2012	619.9	1590	1403
20	2	9	2011	432.5	2	2013	194.4	1534	1217
20	2	9	2011	432.5	3	2014	184.1	1480	1041
20	2	9	2011	432.5	4	2015	111.5	1448	934
20	2	9	2011	432.5	5	2016	133.1	1409	807
20	2	9	2011	432.5	6	2017	186.9	1355	628
20	2	9	2011	432.5	7	2018	189.6	1300	447
20	2	9	2011	432.5	8	2019	139.8	1259	313
20	2	9	2011	432.5	9	2020	107.9	1228	210
20	2	9	2011	432.5	edge		120.5	1193	94
200	2	4	2016	481.4	Piscivorous			1536	1796
200	2	4	2016	481.4	1	2017	775.0	1465	1024
200	2	4	2016	481.4	2	2018	327.0	1435	699
200	2	4	2016	481.4	3	2019	327.7	1405	372
200	2	4	2016	481.4	4	2020	109.0	1395	264
200	2	4	2016	481.4	edge		124.2	1384	140
201	2	9	2011	552.9	Piscivorous			1884	1984
201	2	9	2011	552.9	1	2012	703.0	1644	1323
201	2	9	2011	552.9	2	2013	102.5	1608	1227
201	2	9	2011	552.9	3	2014	134.3	1563	1101
201	2	9	2011	552.9	4	2015	186.9	1499	925
201	2	9	2011	552.9	5	2016	203.4	1429	734
201	2	9	2011	552.9	6	2017	216.7	1355	531
201	2	9	2011	552.9	7	2018	124.1	1312	414
201	2	9	2011	552.9	8	2019	112.1	1274	309
201	2	9	2011	552.9	9	2020	110.0	1236	205
201	2	9	2011	552.9	edge		48.2	1220	160
202	3	2	2018	576.5	Piscivorous			1836	1872
202	3	2	2018	576.5	1	2019	943.9	1867	929
202	3	2	2018	576.5	2	2020	401.0	1880	528
202	3	2	2018	576.5	edge		356.1	1892	172
203	3	4	2016	892.9	Piscivorous			1566	1920
203	3	4	2016	892.9	1	2017	1185.4	1431	742
203	3	4	2016	892.9	2	2018	149.0	1414	594
203	3	4	2016	892.9	3	2019	156.4	1396	439
203	3	4	2016	892.9	4	2020	172.6	1376	267
203	3	4	2016	892.9	edge		72.9	1368	195
204	3	4	2016	475.5	Piscivorous			1664	1972
204	3	4	2016	475.5	1	2017	1111.5	1600	862
204	3	4	2016	475.5	2	2018	149.0	1591	713
204	3	4	2016	475.5	3	2019	234.2	1578	479
204	3	4	2016	475.5	4	2020	216.6	1566	263
204	3	4	2016	475.5	edge		66.4	1562	197
205	1	7	2013	644.6	Piscivorous			1800	1928
205	1	7	2013	644.6	1	2014	851.9	1822	1076
205	1	7	2013	644.6	2	2015	104.5	1824	972
205	1	7	2013	644.6	3	2016	123.5	1828	848
205	1	7	2013	644.6	4	2017	237.1	1834	611
205	1	7	2013	644.6	5	2018	216.0	1839	395
205	1	7	2013	644.6	6	2019	162.4	1843	233
205	1	7	2013	644.6	7	2020	146.6	1847	87
205	1	7	2013	644.6	edge		34.6	1848	52
206	2	6	2014	308.4	Piscivorous			1812	1918
206	2	6	2014	308.4	1	2015	516.2	1848	1403
206	2	6	2014	308.4	2	2016	290.5	1869	1114
206	2	6	2014	308.4	3	2017	230.8	1885	883
206	2	6	2014	308.4	4	2018	250.5	1903	634
206	2	6	2014	308.4	5	2019	170.3	1915	464
206	2	6	2014	308.4	6	2020	313.4	1937	151
206	2	6	2014	308.4	edge		81.5	1943	70
207	1	10	2010	460.4	Piscivorous			1559	1726
207	1	10	2010	460.4	1	2011	628.9	1655	1105
207	1	10	2010	460.4	2	2012	190.9	1684	916
207	1	10	2010	460.4	3	2013	161.7	1709	756
207	1	10	2010	460.4	4	2014	128.6	1729	629
207	1	10	2010	460.4	5	2015	133.7	1749	497
207	1	10	2010	460.4	6	2016	88.5	1763	409
207	1	10	2010	460.4	7	2017	105.8	1779	305
207	1	10	2010	460.4	8	2018	90.3	1793	216
207	1	10	2010	460.4	9	2019	58.6	1802	158
207	1	10	2010	460.4	10	2020	57.5	1811	101
207	1	10	2010	460.4	edge		41.3	1817	60
208	2	8	2012	432.3	Piscivorous			1624	1782
208	2	8	2012	432.3	1	2013	638.5	1771	1161
208	2	8	2012	432.3	2	2014	224.0	1823	943
208	2	8	2012	432.3	3	2015	216.1	1872	732
208	2	8	2012	432.3	4	2016	180.0	1914	557
208	2	8	2012	432.3	5	2017	84.9	1933	475
208	2	8	2012	432.3	6	2018	121.8	1962	356
208	2	8	2012	432.3	7	2019	116.2	1988	243
208	2	8	2012	432.3	8	2020	179.3	2030	69
208	2	8	2012	432.3	edge		36.6	2038	33
209	2	3	2017	658.9	Piscivorous			1693	1728
209	2	3	2017	658.9	1	2018	915.0	1695	813
209	2	3	2017	658.9	2	2019	420.0	1696	393
209	2	3	2017	658.9	3	2020	123.0	1696	270
209	2	3	2017	658.9	edge		72.0	1696	198
21	2	9	2011	360.8	Piscivorous			1848	2072
21	2	9	2011	360.8	1	2012	688.0	1777	1388
21	2	9	2011	360.8	2	2013	178.6	1758	1210
21	2	9	2011	360.8	3	2014	153.9	1743	1057
21	2	9	2011	360.8	4	2015	137.9	1728	920
21	2	9	2011	360.8	5	2016	101.1	1718	819
21	2	9	2011	360.8	6	2017	119.2	1705	701
21	2	9	2011	360.8	7	2018	262.1	1678	440
21	2	9	2011	360.8	8	2019	112.6	1667	328
21	2	9	2011	360.8	9	2020	122.5	1654	206
21	2	9	2011	360.8	edge		175.0	1636	32
210	2	4	2016	460.9	Piscivorous			1662	1942
210	2	4	2016	460.9	1	2017	974.5	1749	971
210	2	4	2016	460.9	2	2018	148.2	1762	824
210	2	4	2016	460.9	3	2019	509.6	1808	316
210	2	4	2016	460.9	4	2020	210.8	1826	106
210	2	4	2016	460.9	edge		6.3	1827	100
211	3	9	2011	316.9	Piscivorous			1615	2008
211	3	9	2011	316.9	1	2012	394.8	1639	1614
211	3	9	2011	316.9	2	2013	180.8	1650	1434
211	3	9	2011	316.9	3	2014	229.9	1663	1205
211	3	9	2011	316.9	4	2015	311.9	1682	893
211	3	9	2011	316.9	5	2016	163.2	1692	730
211	3	9	2011	316.9	6	2017	217.6	1705	513
211	3	9	2011	316.9	7	2018	175.7	1715	338
211	3	9	2011	316.9	8	2019	125.0	1723	213
211	3	9	2011	316.9	9	2020	94.4	1729	119
211	3	9	2011	316.9	edge		86.2	1734	33
212	1	10	2010	352.0	Piscivorous			1484	1828
212	1	10	2010	352.0	1	2011	483.7	1501	1345
212	1	10	2010	352.0	2	2012	141.5	1506	1203
212	1	10	2010	352.0	3	2013	143.0	1511	1060
212	1	10	2010	352.0	4	2014	106.8	1514	954
212	1	10	2010	352.0	5	2015	102.3	1518	851
212	1	10	2010	352.0	6	2016	91.3	1521	760
212	1	10	2010	352.0	7	2017	104.8	1525	655
212	1	10	2010	352.0	8	2018	78.3	1528	577
212	1	10	2010	352.0	9	2019	112.8	1531	464
212	1	10	2010	352.0	10	2020	164.4	1537	300
212	1	10	2010	352.0	edge		80.1	1540	220
213	1	7	2013	395.4	Piscivorous			1928	2052
213	1	7	2013	395.4	1	2014	588.2	1840	1470
213	1	7	2013	395.4	2	2015	170.3	1815	1302
213	1	7	2013	395.4	3	2016	239.2	1779	1065
213	1	7	2013	395.4	4	2017	249.6	1742	819
213	1	7	2013	395.4	5	2018	294.5	1698	527
213	1	7	2013	395.4	6	2019	195.2	1669	334
213	1	7	2013	395.4	7	2020	133.7	1649	202
213	1	7	2013	395.4	edge		139.8	1628	64
214	2	6	2014	387.8	Piscivorous			1605	1699
214	2	6	2014	387.8	1	2015	696.9	1485	1012
214	2	6	2014	387.8	2	2016	149.0	1460	865
214	2	6	2014	387.8	3	2017	162.1	1432	706
214	2	6	2014	387.8	4	2018	137.2	1408	570
214	2	6	2014	387.8	5	2019	179.1	1377	394
214	2	6	2014	387.8	6	2020	153.2	1351	243
214	2	6	2014	387.8	edge		83.0	1337	161
215	1	8	2012	361.9	Piscivorous			1558	1955
215	1	8	2012	361.9	1	2013	557.6	1440	1410
215	1	8	2012	361.9	2	2014	250.5	1387	1165
215	1	8	2012	361.9	3	2015	0.0	1387	1165
215	1	8	2012	361.9	4	2016	268.8	1331	902
215	1	8	2012	361.9	5	2017	156.0	1298	750
215	1	8	2012	361.9	6	2018	274.3	1240	482
215	1	8	2012	361.9	7	2019	212.4	1195	274
215	1	8	2012	361.9	8	2020	189.5	1155	89
215	1	8	2012	361.9	edge		74.2	1139	16
216	3	8	2012	361.1	Piscivorous			1730	1832
216	3	8	2012	361.1	1	2013	582.4	1767	1251
216	3	8	2012	361.1	2	2014	193.6	1779	1058
216	3	8	2012	361.1	3	2015	125.8	1787	932
216	3	8	2012	361.1	4	2016	141.2	1796	791
216	3	8	2012	361.1	5	2017	246.2	1812	546
216	3	8	2012	361.1	6	2018	126.0	1820	420
216	3	8	2012	361.1	7	2019	163.4	1831	257
216	3	8	2012	361.1	8	2020	112.7	1838	144
216	3	8	2012	361.1	edge		103.7	1844	41
217	2	8	2012	478.0	Piscivorous			1884	1804
217	2	8	2012	478.0	1	2013	663.9	1867	1140
217	2	8	2012	478.0	2	2014	291.4	1860	849
217	2	8	2012	478.0	3	2015	104.7	1857	744
217	2	8	2012	478.0	4	2016	191.3	1852	553
217	2	8	2012	478.0	5	2017	128.8	1849	424
217	2	8	2012	478.0	6	2018	107.7	1846	317
217	2	8	2012	478.0	7	2019	128.2	1843	189
217	2	8	2012	478.0	8	2020	72.1	1841	117
217	2	8	2012	478.0	edge		56.6	1840	60
218	2	10	2010	392.7	Piscivorous			1406	2090
218	2	10	2010	392.7	1	2011	538.4	1469	1556
218	2	10	2010	392.7	2	2012	216.5	1495	1341
218	2	10	2010	392.7	3	2013	146.1	1512	1196
218	2	10	2010	392.7	4	2014	280.9	1545	917
218	2	10	2010	392.7	5	2015	154.2	1563	764
218	2	10	2010	392.7	6	2016	161.4	1582	603
218	2	10	2010	392.7	7	2017	143.7	1599	461
218	2	10	2010	392.7	8	2018	142.9	1615	319
218	2	10	2010	392.7	9	2019	190.8	1638	129
218	2	10	2010	392.7	10	2020	0.0	1638	129
218	2	10	2010	392.7	edge		84.7	1648	45
219	3	4	2016	565.7	Piscivorous			1676	1900
219	3	4	2016	565.7	1	2017	816.3	1658	1084
219	3	4	2016	565.7	2	2018	268.8	1653	815
219	3	4	2016	565.7	3	2019	163.6	1649	652
219	3	4	2016	565.7	4	2020	228.2	1644	423
219	3	4	2016	565.7	edge		195.4	1640	228
22	3	4	2016	457.1	Piscivorous			1636	1896
22	3	4	2016	457.1	1	2017	681.2	1548	1221
22	3	4	2016	457.1	2	2018	203.0	1522	1019
22	3	4	2016	457.1	3	2019	204.9	1495	816
22	3	4	2016	457.1	4	2020	184.5	1471	633
22	3	4	2016	457.1	edge		178.7	1448	456
220	2	5	2015	380.0	Piscivorous			1716	1566
220	2	5	2015	380.0	1	2016	546.8	1692	1020
220	2	5	2015	380.0	2	2017	158.1	1685	862
220	2	5	2015	380.0	3	2018	257.3	1673	605
220	2	5	2015	380.0	4	2019	120.8	1668	484
220	2	5	2015	380.0	5	2020	116.8	1663	367
220	2	5	2015	380.0	edge		91.2	1659	276
221	2	3	2017	966.7	Piscivorous			1570	1804
221	2	3	2017	966.7	1	2018	1247.0	1508	558
221	2	3	2017	966.7	2	2019	271.0	1495	287
221	2	3	2017	966.7	3	2020	147.8	1488	140
221	2	3	2017	966.7	edge		78.4	1484	61
222	1	3	2017	582.5	Piscivorous			1756	1853
222	1	3	2017	582.5	1	2018	824.1	1608	1042
222	1	3	2017	582.5	2	2019	388.4	1538	660
222	1	3	2017	582.5	3	2020	381.8	1469	284
222	1	3	2017	582.5	edge		219.8	1430	68
223	2	4	2016	624.5	Piscivorous			1724	1740
223	2	4	2016	624.5	1	2017	880.4	1733	860
223	2	4	2016	624.5	2	2018	244.0	1735	616
223	2	4	2016	624.5	3	2019	135.8	1736	480
223	2	4	2016	624.5	4	2020	204.2	1738	276
223	2	4	2016	624.5	edge		151.7	1740	124
224	2	8	2012	329.1	Piscivorous			1562	1922
224	2	8	2012	329.1	1	2013	606.0	1713	1336
224	2	8	2012	329.1	2	2014	188.3	1760	1153
224	2	8	2012	329.1	3	2015	228.4	1817	932
224	2	8	2012	329.1	4	2016	200.0	1867	739
224	2	8	2012	329.1	5	2017	138.1	1902	605
224	2	8	2012	329.1	6	2018	179.6	1947	431
224	2	8	2012	329.1	7	2019	155.0	1986	281
224	2	8	2012	329.1	8	2020	118.2	2015	166
224	2	8	2012	329.1	edge		104.1	2041	66
225	2	4	2016	481.0	Piscivorous			1471	1881
225	2	4	2016	481.0	1	2017	717.2	1509	1165
225	2	4	2016	481.0	2	2018	318.6	1526	847
225	2	4	2016	481.0	3	2019	329.2	1544	518
225	2	4	2016	481.0	4	2020	257.2	1557	261
225	2	4	2016	481.0	edge		163.3	1566	98
226	2	3	2017	795.3	Piscivorous			1996	1760
226	2	3	2017	795.3	1	2018	975.8	2064	787
226	2	3	2017	795.3	2	2019	236.8	2080	550
226	2	3	2017	795.3	3	2020	340.8	2104	210
226	2	3	2017	795.3	edge		170.7	2116	40
227	1	4	2016	513.0	Piscivorous			1881	1935
227	1	4	2016	513.0	1	2017	703.9	1806	1235
227	1	4	2016	513.0	2	2018	234.8	1781	1001
227	1	4	2016	513.0	3	2019	604.3	1716	401
227	1	4	2016	513.0	4	2020	188.3	1696	213
227	1	4	2016	513.0	edge		140.3	1681	74
228	1	10	2010	253.1	Piscivorous			1848	1728
228	1	10	2010	253.1	1	2011	452.9	1874	1276
228	1	10	2010	253.1	2	2012	103.6	1880	1172
228	1	10	2010	253.1	3	2013	253.2	1895	920
228	1	10	2010	253.1	4	2014	197.1	1907	723
228	1	10	2010	253.1	5	2015	181.8	1917	541
228	1	10	2010	253.1	6	2016	107.1	1923	435
228	1	10	2010	253.1	7	2017	113.4	1930	321
228	1	10	2010	253.1	8	2018	67.4	1934	254
228	1	10	2010	253.1	9	2019	36.4	1936	218
228	1	10	2010	253.1	10	2020	35.9	1938	182
228	1	10	2010	253.1	edge		33.8	1940	148
229	2	7	2013	380.1	Piscivorous			1948	1900
229	2	7	2013	380.1	1	2014	642.7	1901	1259
229	2	7	2013	380.1	2	2015	180.7	1888	1079
229	2	7	2013	380.1	3	2016	325.5	1864	754
229	2	7	2013	380.1	4	2017	136.7	1854	618
229	2	7	2013	380.1	5	2018	184.1	1841	434
229	2	7	2013	380.1	6	2019	144.5	1830	290
229	2	7	2013	380.1	7	2020	120.6	1821	170
229	2	7	2013	380.1	edge		126.3	1812	44
23	2	5	2015	406.1	Piscivorous			1734	1599
23	2	5	2015	406.1	1	2016	576.8	1793	1025
23	2	5	2015	406.1	2	2017	402.5	1834	624
23	2	5	2015	406.1	3	2018	158.9	1850	466
23	2	5	2015	406.1	4	2019	121.3	1862	346
23	2	5	2015	406.1	5	2020	77.7	1870	268
23	2	5	2015	406.1	edge		71.9	1877	197
230	3	3	2017	517.8	Piscivorous			1885	1754
230	3	3	2017	517.8	1	2018	815.5	1854	939
230	3	3	2017	517.8	2	2019	278.9	1843	661
230	3	3	2017	517.8	3	2020	351.4	1830	310
230	3	3	2017	517.8	edge		252.4	1820	57
231	3	3	2017	662.7	Piscivorous			1708	1748
231	3	3	2017	662.7	1	2018	857.4	1779	894
231	3	3	2017	662.7	2	2019	314.2	1805	580
231	3	3	2017	662.7	3	2020	268.1	1827	313
231	3	3	2017	662.7	edge		205.9	1844	108
232	2	3	2017	809.5	Piscivorous			1884	1952
232	2	3	2017	809.5	1	2018	1015.1	1753	945
232	2	3	2017	809.5	2	2019	215.4	1725	732
232	2	3	2017	809.5	3	2020	339.9	1681	395
232	2	3	2017	809.5	edge		349.7	1636	48
233	1	9	2011	390.8	Piscivorous			1541	1685
233	1	9	2011	390.8	1	2012	680.6	1546	1004
233	1	9	2011	390.8	2	2013	212.9	1548	791
233	1	9	2011	390.8	3	2014	82.0	1549	709
233	1	9	2011	390.8	4	2015	82.1	1549	627
233	1	9	2011	390.8	5	2016	143.5	1550	484
233	1	9	2011	390.8	6	2017	127.1	1551	357
233	1	9	2011	390.8	7	2018	86.5	1552	270
233	1	9	2011	390.8	8	2019	73.7	1553	196
233	1	9	2011	390.8	9	2020	61.3	1553	135
233	1	9	2011	390.8	edge		61.4	1553	74
