ID;ID2;date;Distance_um;d18O;OH;SE_permill;SE_percent
22;BH-01860;05.06.2021;898.4213933;-5.1189436;0.039;0.011;0.099
22;BH-01860;05.06.2021;857.6298735;-5.8852515;0.04;0.011;0.075
22;BH-01860;05.06.2021;816.8384173;-6.5545584;0.044;0.012;0.047
22;BH-01860;05.06.2021;776.0470347;-7.8349716;0.049;0.015;0.119
22;BH-01860;05.06.2021;735.0537395;-6.2053548;0.046;0.01;0.037
22;BH-01860;05.06.2021;694.2621983;-6.4090569;0.046;0.015;0.069
22;BH-01860;05.06.2021;653.4707339;-4.8376407;0.047;0.013;0.142
22;BH-01860;05.06.2021;612.6793615;-5.254745;0.047;0.011;0.083
22;BH-01860;05.06.2021;571.6861027;-5.0413428;0.043;0.009;0.079
22;BH-01860;05.06.2021;530.8945281;-5.6039486;0.041;0.01;0.028
22;BH-01860;05.06.2021;490.1030504;-5.7300499;0.044;0.009;0.042
22;BH-01860;05.06.2021;449.1102315;-7.1462645;0.044;0.011;0.033
22;BH-01860;05.06.2021;408.3185031;-6.1180539;0.042;0.013;0.098
22;BH-01860;05.06.2021;367.5268698;-7.5924691;0.044;0.012;0.102
22;BH-01860;05.06.2021;326.7353669;-6.8843618;0.051;0.012;0.071
22;BH-01860;05.06.2021;285.7428914;-5.8852515;0.049;0.011;0.057
22;BH-01860;05.06.2021;244.9510155;-6.6515594;0.046;0.011;0.045
22;BH-01860;05.06.2021;204.1592516;-7.2044651;0.047;0.016;0.06
22;BH-01860;05.06.2021;163.3676835;-6.5739586;0.046;0.011;0.072
22;BH-01860;05.06.2021;122.3764683;-6.0113528;0.045;0.013;0.096
22;BH-01860;05.06.2021;81.58431222;-7.2723658;0.059;0.014;0.611
22;BH-01860;05.06.2021;40.79215611;-6.7970609;0.051;0.012;0.714
22;core;05.06.2021;0;-7.9319726;0.071;0.014;0.221
23;margin;05.06.2021;1919.137827;-6.612759;0.04;0.014;0.196
23;BH-01738;05.06.2021;1879.514831;-7.1753648;0.04;0.014;0.077
23;BH-01738;05.06.2021;1839.157688;-5.9919526;0.043;0.009;0.043
23;BH-01738;05.06.2021;1798.800712;-8.5624791;0.065;0.009;0.096
23;BH-01738;05.06.2021;1758.443914;-6.6806597;0.042;0.01;0.102
23;BH-01738;05.06.2021;1718.087309;-5.7203498;0.045;0.01;0.108
23;BH-01738;05.06.2021;1677.730908;-7.388767;0.058;0.012;0.068
23;BH-01738;05.06.2021;1637.374728;-6.903762;0.043;0.009;0.18
23;BH-01738;05.06.2021;1597.018785;-4.6339386;0.043;0.013;0.053
23;BH-01738;05.06.2021;1556.663098;-5.0219426;0.043;0.012;0.047
23;BH-01738;05.06.2021;1516.307686;-6.418757;0.046;0.01;0.096
23;BH-01738;05.06.2021;1475.952574;-7.0201632;0.047;0.014;0.106
23;BH-01738;05.06.2021;1435.597785;-7.5536687;0.048;0.01;0.052
23;BH-01738;05.06.2021;1395.243348;-3.8385304;0.043;0.01;0.102
23;BH-01738;05.06.2021;1354.206779;-5.0801432;0.043;0.011;0.045
23;BH-01738;05.06.2021;1313.17021;-5.545748;0.043;0.013;0.049
23;BH-01738;05.06.2021;1272.133641;-7.0492635;0.046;0.009;0.065
23;BH-01738;05.06.2021;1231.097072;-6.6515594;0.048;0.011;0.05
23;BH-01738;05.06.2021;1190.060503;-6.8358613;0.048;0.01;0.064
23;BH-01738;05.06.2021;1149.023934;-5.9725524;0.045;0.011;0.097
23;BH-01738;05.06.2021;1107.987365;-3.9258313;0.044;0.013;0.095
23;BH-01738;05.06.2021;1066.950795;-5.9919526;0.044;0.012;0.041
23;BH-01738;05.06.2021;1025.914226;-6.515758;0.045;0.011;0.068
23;BH-01738;05.06.2021;984.8776574;-7.0589636;0.046;0.011;0.169
23;BH-01738;05.06.2021;943.8410883;-6.2538553;0.044;0.012;0.124
23;BH-01738;05.06.2021;902.8045193;-8.3878773;0.049;0.01;0.074
23;BH-01738;05.06.2021;861.7679502;-8.2132755;0.049;0.011;0.167
23;BH-01738;05.06.2021;820.7313811;-8.164775;0.051;0.01;0.055
23;BH-01738;05.06.2021;779.6948121;-7.2141652;0.048;0.012;0.069
23;BH-01738;05.06.2021;738.658243;-7.3402665;0.047;0.013;0.076
23;BH-01738;05.06.2021;697.621674;-7.1850649;0.047;0.009;0.053
23;BH-01738;05.06.2021;656.5851049;-7.2432655;0.048;0.013;0.101
23;BH-01738;05.06.2021;615.5485359;-5.5942485;0.049;0.013;0.067
23;BH-01738;05.06.2021;574.5119668;-6.8455614;0.048;0.012;0.036
23;BH-01738;05.06.2021;533.4753977;-7.388767;0.052;0.014;0.134
23;BH-01738;05.06.2021;492.4388287;-7.5633688;0.046;0.011;0.032
23;BH-01738;05.06.2021;451.4022596;-6.9910629;0.046;0.014;0.079
23;BH-01738;05.06.2021;410.3656906;-8.0192735;0.049;0.011;0.123
23;BH-01738;05.06.2021;369.3291215;-8.9116827;0.048;0.014;0.077
23;BH-01738;05.06.2021;328.2925525;-9.6488903;0.049;0.012;0.063
23;BH-01738;05.06.2021;287.2559834;-7.4760679;0.043;0.012;0.043
23;BH-01738;05.06.2021;246.2194143;-7.6118693;0.046;0.013;0.035
23;BH-01738;05.06.2021;205.1828453;-10.9099033;0.048;0.019;0.095
23;BH-01738;05.06.2021;164.1462762;-12.626821;0.047;0.022;0.085
23;BH-01738;05.06.2021;123.1097072;NA;0.047;0.031;0.146
23;BH-01738;05.06.2021;82.07313811;-10.2793968;0.045;0.011;0.038
23;BH-01738;05.06.2021;41.03656906;-9.2414861;0.044;0.017;0.028
23;core;05.06.2021;0;-8.9310829;0.048;0.013;0.065
61;margin;01.07.2021;1253.864426;-5.3323458;0.03554;0.2;0.21
61;BH-01882;01.07.2021;1214.319974;-5.2644451;0.03418;0.19;0.23
61;BH-01882;01.07.2021;1174.776575;-6.2441552;0.0347;0.2;0.44
61;BH-01882;01.07.2021;1136.15844;-5.351746;0.03177;0.16;0.34
61;BH-01882;01.07.2021;1097.540888;-4.4690369;0.03284;0.17;0.2
61;BH-01882;01.07.2021;1058.540977;-4.2556347;0.03277;0.19;0.27
61;BH-01882;01.07.2021;1018.6172;-4.963742;0.03297;0.23;0.53
61;BH-01882;01.07.2021;979.6172722;-4.5369376;0.03042;0.19;0.39
61;BH-01882;01.07.2021;940.6173505;-6.9328623;0.03466;0.17;0.23
61;BH-01882;01.07.2021;901.6174355;-6.1956547;0.03394;0.22;0.19
61;BH-01882;01.07.2021;862.6175282;-6.0986537;0.03269;0.22;0.18
61;BH-01882;01.07.2021;822.6937462;-6.7000599;0.03522;0.19;0.34
61;BH-01882;01.07.2021;783.6938178;-7.4663678;0.03971;0.21;0.12
61;BH-01882;01.07.2021;744.6938968;-6.0016527;0.03667;0.19;0.22
61;BH-01882;01.07.2021;705.6939847;-3.4311262;0.03372;0.17;0.22
61;BH-01882;01.07.2021;665.7702306;-4.4108363;0.03455;0.24;0.19
61;BH-01882;01.07.2021;626.7702929;-5.545748;0.03397;0.17;0.24
61;BH-01882;01.07.2021;587.7703633;-5.3614461;0.03515;0.16;0.09
61;BH-01882;01.07.2021;548.7704438;-6.6321592;0.03348;0.18;0.33
61;BH-01882;01.07.2021;509.7705366;-7.0201632;0.04103;0.18;0.11
61;BH-01882;01.07.2021;469.8467835;-6.6709596;0.03327;0.18;0.22
61;BH-01882;01.07.2021;430.8468405;-7.8252715;0.03735;0.14;0.21
61;BH-01882;01.07.2021;391.8469089;-6.5060579;0.03411;0.18;0.2
61;BH-01882;01.07.2021;352.8469923;-7.5342685;0.03499;0.21;0.27
61;BH-01882;01.07.2021;313.8470965;-8.0774741;0.04816;0.21;0.19
61;BH-01882;01.07.2021;273.9233469;-7.291766;0.03722;0.2;0.15
61;BH-01882;01.07.2021;234.9233918;-7.4954681;0.03809;0.17;0.16
61;BH-01882;01.07.2021;195.9234544;-8.1841752;0.03903;0.17;0.14
61;BH-01882;01.07.2021;156.9235483;-9.0474841;0.06379;0.23;0.88
61;BH-01882;01.07.2021;117;-7.8155714;0.04036;0.18;0.27
61;BH-01882;01.07.2021;78;-7.4372675;0.04083;0.19;0.25
61;BH-01882;01.07.2021;39;-7.6991702;0.04011;0.17;0.27
61;core;01.07.2021;0;-7.8252715;0.04046;0.16;0.24
62;margin;26.06.2021;1556.511805;-5.3905464;0.03411;0.19;0.25
62;BH-01898;26.06.2021;1516.687509;-6.6903598;0.03757;0.13;0.31
62;BH-01898;26.06.2021;1476.86323;-5.7785504;0.0364;0.18;0.26
62;BH-01898;26.06.2021;1437.03897;-6.2441552;0.03617;0.17;0.22
62;BH-01898;26.06.2021;1397.214729;-5.9240519;0.03345;0.15;0.25
62;BH-01898;26.06.2021;1357.390511;-4.090733;0.03334;0.13;0.27
62;BH-01898;26.06.2021;1317.566317;-5.1383438;0.03239;0.16;0.28
62;BH-01898;26.06.2021;1277.261132;-5.1286437;0.0321;0.2;0.31
62;BH-01898;26.06.2021;1237.436867;-5.6912495;0.03364;0.15;0.36
62;BH-01898;26.06.2021;1197.612625;-7.6312695;0.03578;0.16;0.31
62;BH-01898;26.06.2021;1157.788409;-7.1462645;0.03486;0.18;0.36
62;BH-01898;26.06.2021;1117.483333;-6.3120559;0.03266;0.19;0.09
62;BH-01898;26.06.2021;1077.659037;-7.2529656;0.03781;0.21;0.27
62;BH-01898;26.06.2021;1037.834765;-6.7970609;0.03998;0.19;0.22
62;BH-01898;26.06.2021;998.010521;-5.8270509;0.03704;0.15;0.26
62;BH-01898;26.06.2021;958.1863076;-3.6639286;0.03384;0.17;0.22
62;BH-01898;26.06.2021;917.8812559;-5.8076507;0.03634;0.18;0.13
62;BH-01898;26.06.2021;878.0569458;-6.127754;0.03599;0.17;0.17
62;BH-01898;26.06.2021;838.2326646;-6.7485604;0.03509;0.11;0.18
62;BH-01898;26.06.2021;798.4084168;-8.6400799;0.04036;0.25;0.16
62;BH-01898;26.06.2021;758.5842076;-7.2432655;0.0365;0.23;0.16
62;BH-01898;26.06.2021;718.2791936;-7.6312695;0.03664;0.21;0.19
62;BH-01898;26.06.2021;678.4548622;-7.9998733;0.03482;0.19;0.33
62;BH-01898;26.06.2021;638.6305661;-7.5633688;0.03423;0.21;0.3
62;BH-01898;26.06.2021;598.8063126;-8.0289736;0.0345;0.16;0.19
62;BH-01898;26.06.2021;558.9821106;-9.6973908;0.04732;0.18;0.18
62;BH-01898;26.06.2021;518.6771636;-8.3005764;0.04005;0.17;0.37
62;BH-01898;26.06.2021;478.8527958;-7.8252715;0.03684;0.19;0.2
62;BH-01898;26.06.2021;439.0284729;-7.5633688;0.03844;0.19;0.24
62;BH-01898;26.06.2021;399.2042084;-7.4954681;0.03698;0.21;0.22
62;BH-01898;26.06.2021;359.3800217;-7.8446717;0.042;0.18;0.14
62;BH-01898;26.06.2021;319.0752262;-9.8816927;0.04321;0.24;0.09
62;BH-01898;26.06.2021;279.2507833;-8.0580739;0.03904;0.19;0.19
62;BH-01898;26.06.2021;239.4263979;-8.5624791;0.03724;0.19;0.25
62;BH-01898;26.06.2021;199.6021042;-9.2608863;0.04171;0.21;0.17
62;BH-01898;26.06.2021;159.7779709;-8.7079806;0.03871;0.17;0.19
62;BH-01898;26.06.2021;119.4738465;-8.4460779;0.03819;0.19;0.23
62;BH-01898;26.06.2021;79.64923101;-8.1162745;0.03841;0.21;0.17
62;BH-01898;26.06.2021;39.8246155;-7.873772;0.03807;0.18;0.23
62;core;26.06.2021;0;-8.0580739;0.03664;0.15;0.19
63;margin;02.07.2021;1402.971133;-4.9443418;0.02906;0.16;0.18
63;BH-01899;02.07.2021;1362.661;-5.642749;0.03005;0.18;0.15
63;BH-01899;02.07.2021;1322.350937;-6.0792535;0.03103;0.17;0.25
63;BH-01899;02.07.2021;1282.040951;-5.5942485;0.03462;0.17;0.13
63;BH-01899;02.07.2021;1242.444767;-5.3226457;0.03124;0.21;0.19
63;BH-01899;02.07.2021;1202.134768;-4.4011362;0.03147;0.21;0.16
63;BH-01899;02.07.2021;1161.824858;-3.411726;0.03077;0.22;0.31
63;BH-01899;02.07.2021;1122.228586;-3.5669276;0.03097;0.17;0.18
63;BH-01899;02.07.2021;1081.918666;-5.3808463;0.03495;0.22;0.05
63;BH-01899;02.07.2021;1042.322407;-5.0995434;0.0301;0.2;0.4
63;BH-01899;02.07.2021;1002.012475;-5.351746;0.03168;0.19;0.48
63;BH-01899;02.07.2021;962.4162301;-5.3226457;0.03218;0.17;0.33
63;BH-01899;02.07.2021;922.1062845;-6.8746617;0.03509;0.18;0.15
63;BH-01899;02.07.2021;881.7964618;-6.3993568;0.03663;0.17;0.17
63;BH-01899;02.07.2021;842.200095;-6.3508563;0.03756;0.18;0.19
63;BH-01899;02.07.2021;801.8902668;-5.0413428;0.03667;0.15;0.27
63;BH-01899;02.07.2021;762.2939066;-5.0219426;0.03535;0.16;0.23
63;BH-01899;02.07.2021;721.9840718;-5.6136487;0.035;0.2;0.27
63;BH-01899;02.07.2021;681.6744091;-5.1286437;0.03557;0.19;0.24
